text,label,agreement,lemmatized
measles vaccine safe effective amp need booster mapit,1.0,1.0,"['measles', 'vaccine', 'safe', 'effective', 'amp', 'need', 'booster', 'mapit']"
feel crappy freeze rain zombie measles ebola outside netflix weekend option margot yes,0.0,1.0,"['feel', 'crappy', 'freeze', 'rain', 'zombie', 'measles', 'ebola', 'outside', 'netflix', 'weekend', 'option', 'margot', 'yes']"
hoaxer andrewwakefield really stand trial imho measles,1.0,1.0,"['hoaxer', 'andrewwakefield', 'really', 'stand', 'trial', 'imho', 'measles']"
measles state health department report second case measles worry,0.0,1.0,"['measles', 'state', 'health', 'department', 'report', 'second', 'case', 'measles', 'worry']"
oc high school send student home wake measles outbreak,0.0,0.6666666666666666,"['oc', 'high', 'school', 'send', 'student', 'home', 'wake', 'measles', 'outbreak']"
please get vaccinated amp vaccinate child almost die week age measles contract yr old cousin,1.0,1.0,"['please', 'get', 'vaccinated', 'amp', 'vaccinate', 'child', 'almost', 'die', 'week', 'age', 'measles', 'contract', 'yr', 'old', 'cousin']"
pioneer measles vaccine researcher anecdote insight perspective generosity,0.0,0.6666666666666666,"['pioneer', 'measles', 'vaccine', 'researcher', 'anecdote', 'insight', 'perspective', 'generosity']"
love like measles get,0.0,1.0,"['love', 'like', 'measles', 'get']"
vaccinosis autism thing cdcwhistleblower hearthiswell,-1.0,1.0,"['vaccinosis', 'autism', 'thing', 'cdcwhistleblower', 'hearthiswell']"
parent speak house bill would limit vaccination exemption state committee hear,0.0,1.0,"['parent', 'speak', 'house', 'bill', 'would', 'limit', 'vaccination', 'exemption', 'state', 'committee', 'hear']"
jail parent wo vaccinate spread bilogical weapon,1.0,1.0,"['jail', 'parent', 'wo', 'vaccinate', 'spread', 'bilogical', 'weapon']"
cdc say measles high level decade return,0.0,1.0,"['cdc', 'say', 'measles', 'high', 'level', 'decade', 'return']"
allege victim review immunity paperwork resume testimony fear blackmail prosecution,0.0,1.0,"['allege', 'victim', 'review', 'immunity', 'paperwork', 'resume', 'testimony', 'fear', 'blackmail', 'prosecution']"
new school clarify language relate immunization effective,0.0,1.0,"['new', 'school', 'clarify', 'language', 'relate', 'immunization', 'effective']"
chain get pneumonia watch get measles,0.0,1.0,"['chain', 'get', 'pneumonia', 'watch', 'get', 'measles']"
find basically person like work vaccinate swear jesus end get measles wrap,1.0,1.0,"['find', 'basically', 'person', 'like', 'work', 'vaccinate', 'swear', 'jesus', 'end', 'get', 'measles', 'wrap']"
understand place learn vaccinesdontcauseautism vaccinesnova,1.0,1.0,"['understand', 'place', 'learn', 'vaccinesdontcauseautism', 'vaccinesnova']"
live black baby matter cdc cdcwhistleblower vaccine fraud coverup story u,-1.0,1.0,"['live', 'black', 'baby', 'matter', 'cdc', 'cdcwhistleblower', 'vaccine', 'fraud', 'coverup', 'story', 'u']"
exempt vaccine exempt california move ban vaccination exemption,1.0,0.6666666666666666,"['exempt', 'vaccine', 'exempt', 'california', 'move', 'ban', 'vaccination', 'exemption']"
new permit exemption mandatory immunization student write,0.0,0.6666666666666666,"['new', 'permit', 'exemption', 'mandatory', 'immunization', 'student', 'write']"
gop stop blaming immigrant first ebola measles disease bring ancestor ainf,0.0,1.0,"['gop', 'stop', 'blaming', 'immigrant', 'first', 'ebola', 'measles', 'disease', 'bring', 'ancestor', 'ainf']"
autism family lose home click donate via autism autismawareness vaccine injury,0.0,0.6666666666666666,"['autism', 'family', 'lose', 'home', 'click', 'donate', 'via', 'autism', 'autismawareness', 'vaccine', 'injury']"
pas mmr young vax ca get thank,0.0,0.6666666666666666,"['pas', 'mmr', 'young', 'vax', 'ca', 'get', 'thank']"
bad tweet vaccine protect baby discover answer vaccinesnova pb,1.0,0.6666666666666666,"['bad', 'tweet', 'vaccine', 'protect', 'baby', 'discover', 'answer', 'vaccinesnova', 'pb']"
love like measles go,0.0,1.0,"['love', 'like', 'measles', 'go']"
vaccinate kid make idiot well idiot moron,-1.0,1.0,"['vaccinate', 'kid', 'make', 'idiot', 'well', 'idiot', 'moron']"
think cause get flu shot safe get get vaccine september suffering flu,1.0,0.6666666666666666,"['think', 'cause', 'get', 'flu', 'shot', 'safe', 'get', 'get', 'vaccine', 'september', 'suffering', 'flu']"
get vaccinate asia hope get autism oh wait,1.0,1.0,"['get', 'vaccinate', 'asia', 'hope', 'get', 'autism', 'oh', 'wait']"
vaccinate kid hope get vaccinateyourkidsalready,1.0,1.0,"['vaccinate', 'kid', 'hope', 'get', 'vaccinateyourkidsalready']"
hate stress need physical tb drug test mmr vaccine nursingschoolproblems,1.0,0.6666666666666666,"['hate', 'stress', 'need', 'physical', 'tb', 'drug', 'test', 'mmr', 'vaccine', 'nursingschoolproblems']"
mmr show duo friend like two alright believe see lmao,0.0,0.6666666666666666,"['mmr', 'show', 'duo', 'friend', 'like', 'two', 'alright', 'believe', 'see', 'lmao']"
hopefully caught tool workforce block mmr,0.0,1.0,"['hopefully', 'caught', 'tool', 'workforce', 'block', 'mmr']"
flu death cuyahoga cty get amp free straight gt gt obamacare chip medicaid amp medicare,1.0,1.0,"['flu', 'death', 'cuyahoga', 'cty', 'get', 'amp', 'free', 'straight', 'gt', 'gt', 'obamacare', 'chip', 'medicaid', 'amp', 'medicare']"
measles vaccine administer ecc student staff kane county health department begin,0.0,1.0,"['measles', 'vaccine', 'administer', 'ecc', 'student', 'staff', 'kane', 'county', 'health', 'department', 'begin']"
thursday friday saturday mmr flyordie weekend,0.0,1.0,"['thursday', 'friday', 'saturday', 'mmr', 'flyordie', 'weekend']"
rt attn america give vaccine prevents cancer hpv way kid cont,1.0,0.6666666666666666,"['rt', 'attn', 'america', 'give', 'vaccine', 'prevents', 'cancer', 'hpv', 'way', 'kid', 'cont']"
let send measles isis via illegals u,0.0,1.0,"['let', 'send', 'measles', 'isis', 'via', 'illegals', 'u']"
flu widespread county health say time get vaccinate hey procrastinator say,1.0,0.6666666666666666,"['flu', 'widespread', 'county', 'health', 'say', 'time', 'get', 'vaccinate', 'hey', 'procrastinator', 'say']"
vaccine consider entry fee society well entry fee public school,1.0,1.0,"['vaccine', 'consider', 'entry', 'fee', 'society', 'well', 'entry', 'fee', 'public', 'school']"
kiss spread germ germ hat anyhow kiss baby,1.0,1.0,"['kiss', 'spread', 'germ', 'germ', 'hat', 'anyhow', 'kiss', 'baby']"
nigga people u get measles,0.0,0.6666666666666666,"['nigga', 'people', 'u', 'get', 'measles']"
take lead fight viral disease complex challenge hiv vaccine,0.0,0.6666666666666666,"['take', 'lead', 'fight', 'viral', 'disease', 'complex', 'challenge', 'hiv', 'vaccine']"
people california measles outbreak trace back,0.0,1.0,"['people', 'california', 'measles', 'outbreak', 'trace', 'back']"
vaccinated measles patient good transmit disease compare,1.0,0.6666666666666666,"['vaccinated', 'measles', 'patient', 'good', 'transmit', 'disease', 'compare']"
free mmr life choco,0.0,0.6666666666666666,"['free', 'mmr', 'life', 'choco']"
disciple know vaccine cause autism give link,-1.0,0.6666666666666666,"['disciple', 'know', 'vaccine', 'cause', 'autism', 'give', 'link']"
forever mad parent vaccinate good everyone else,1.0,1.0,"['forever', 'mad', 'parent', 'vaccinate', 'good', 'everyone', 'else']"
quadrivalent hpv vaccine effective woman hiv quadrivalent hpv vaccine safe,1.0,0.6666666666666666,"['quadrivalent', 'hpv', 'vaccine', 'effective', 'woman', 'hiv', 'quadrivalent', 'hpv', 'vaccine', 'safe']"
oregon uh many people vaccinate kid state,0.0,0.6666666666666666,"['oregon', 'uh', 'many', 'people', 'vaccinate', 'kid', 'state']"
vaccinate kid,-1.0,0.6666666666666666,"['vaccinate', 'kid']"
bad parent child vaccinate child breastfed child eat organic fine,1.0,0.6666666666666666,"['bad', 'parent', 'child', 'vaccinate', 'child', 'breastfed', 'child', 'eat', 'organic', 'fine']"
jennyasks many green dot autism whoopingcough vaccineswork,1.0,0.6666666666666666,"['jennyasks', 'many', 'green', 'dot', 'autism', 'whoopingcough', 'vaccineswork']"
omg day get drunk af pm wow mmr,0.0,1.0,"['omg', 'day', 'get', 'drunk', 'af', 'pm', 'wow', 'mmr']"
experimental malaria vaccine slash infection risk country public radio ballou ontario,1.0,0.6666666666666666,"['experimental', 'malaria', 'vaccine', 'slash', 'infection', 'risk', 'country', 'public', 'radio', 'ballou', 'ontario']"
dude gotten vaccinate swag virus know kill young child elderly people,1.0,1.0,"['dude', 'gotten', 'vaccinate', 'swag', 'virus', 'know', 'kill', 'young', 'child', 'elderly', 'people']"
fact work measles patient visit nbd,0.0,1.0,"['fact', 'work', 'measles', 'patient', 'visit', 'nbd']"
best part recluse past two month catch measles polio might vaccine though,1.0,0.6666666666666666,"['best', 'part', 'recluse', 'past', 'two', 'month', 'catch', 'measles', 'polio', 'might', 'vaccine', 'though']"
go give child vaccine save alicia silverstone,1.0,0.6666666666666666,"['go', 'give', 'child', 'vaccine', 'save', 'alicia', 'silverstone']"
health care bachmann hpv vaccine link mental retardation stand statement parental right drug company,-1.0,1.0,"['health', 'care', 'bachmann', 'hpv', 'vaccine', 'link', 'mental', 'retardation', 'stand', 'statement', 'parental', 'right', 'drug', 'company']"
free flu shot elementary student district wednesday state big school base flu,0.0,0.6666666666666666,"['free', 'flu', 'shot', 'elementary', 'student', 'district', 'wednesday', 'state', 'big', 'school', 'base', 'flu']"
franchise professional hit mmr,0.0,1.0,"['franchise', 'professional', 'hit', 'mmr']"
get kid youre worry kid wont matter around kid,1.0,1.0,"['get', 'kid', 'youre', 'worry', 'kid', 'wont', 'matter', 'around', 'kid']"
still think need vaccinate kid everyone flip ebola cure yet measles nbd,1.0,0.6666666666666666,"['still', 'think', 'need', 'vaccinate', 'kid', 'everyone', 'flip', 'ebola', 'cure', 'yet', 'measles', 'nbd']"
damn great day utep miner mmr gominers utepdrumline,0.0,1.0,"['damn', 'great', 'day', 'utep', 'miner', 'mmr', 'gominers', 'utepdrumline']"
thimerosal mercury mmr steal cdcwhistleblower vaccinesnova obamaspeech,-1.0,0.6666666666666666,"['thimerosal', 'mercury', 'mmr', 'steal', 'cdcwhistleblower', 'vaccinesnova', 'obamaspeech']"
mmr carnival yr old year old ride learn church encourages tweet shitty carnival priceless,0.0,1.0,"['mmr', 'carnival', 'yr', 'old', 'year', 'old', 'ride', 'learn', 'church', 'encourages', 'tweet', 'shitty', 'carnival', 'priceless']"
cole world new nat ai ill nigga new really like poison new jack swing,0.0,1.0,"['cole', 'world', 'new', 'nat', 'ai', 'ill', 'nigga', 'new', 'really', 'like', 'poison', 'new', 'jack', 'swing']"
today journalism professor say friend daughter get vaccinated take nap woke never later diagnose autism,-1.0,1.0,"['today', 'journalism', 'professor', 'say', 'friend', 'daughter', 'get', 'vaccinated', 'take', 'nap', 'woke', 'never', 'later', 'diagnose', 'autism']"
negativity like disease highly contagious quickly infect immunize smile,0.0,0.6666666666666666,"['negativity', 'like', 'disease', 'highly', 'contagious', 'quickly', 'infect', 'immunize', 'smile']"
parent want choose vaccinate child accept child must withdraw modern society,1.0,1.0,"['parent', 'want', 'choose', 'vaccinate', 'child', 'accept', 'child', 'must', 'withdraw', 'modern', 'society']"
ok start shit first vaccine make autistic autism,1.0,1.0,"['ok', 'start', 'shit', 'first', 'vaccine', 'make', 'autistic', 'autism']"
everything want know gt tip vaccinate kid,1.0,1.0,"['everything', 'want', 'know', 'gt', 'tip', 'vaccinate', 'kid']"
listen vaccine go straight jt know like inside crazy realtalk,0.0,0.6666666666666666,"['listen', 'vaccine', 'go', 'straight', 'jt', 'know', 'like', 'inside', 'crazy', 'realtalk']"
free tdap vaccination today resident impact flood ilion municipal building amp owen young school,1.0,1.0,"['free', 'tdap', 'vaccination', 'today', 'resident', 'impact', 'flood', 'ilion', 'municipal', 'building', 'amp', 'owen', 'young', 'school']"
maternal mortality rate high infant mortality rate among developed mmr go,0.0,0.6666666666666666,"['maternal', 'mortality', 'rate', 'high', 'infant', 'mortality', 'rate', 'among', 'developed', 'mmr', 'go']"
autism comin doctor vaccine surprise,-1.0,1.0,"['autism', 'comin', 'doctor', 'vaccine', 'surprise']"
break news five baby suburban chicago daycare center diagnose measles,0.0,1.0,"['break', 'news', 'five', 'baby', 'suburban', 'chicago', 'daycare', 'center', 'diagnose', 'measles']"
flumist nasal spray version vaccine popular kid longer,0.0,0.6666666666666666,"['flumist', 'nasal', 'spray', 'version', 'vaccine', 'popular', 'kid', 'longer']"
thank dispel dangerous stupid superstition vaccinate child,1.0,1.0,"['thank', 'dispel', 'dangerous', 'stupid', 'superstition', 'vaccinate', 'child']"
vaccinate,1.0,0.6666666666666666,['vaccinate']
kid vaccinate whats problem,1.0,1.0,"['kid', 'vaccinate', 'whats', 'problem']"
child avoid get force vaccinated school declare religious wtf didnt,-1.0,0.6666666666666666,"['child', 'avoid', 'get', 'force', 'vaccinated', 'school', 'declare', 'religious', 'wtf', 'didnt']"
vaccine spread disease,-1.0,0.6666666666666666,"['vaccine', 'spread', 'disease']"
response vaccination since aca pass,0.0,1.0,"['response', 'vaccination', 'since', 'aca', 'pass']"
really shocked measles spread fast mean small world,0.0,1.0,"['really', 'shocked', 'measles', 'spread', 'fast', 'mean', 'small', 'world']"
always think measles mumps rubella,0.0,1.0,"['always', 'think', 'measles', 'mumps', 'rubella']"
increase vaccine requirement increase myth herd,-1.0,0.3333333333333333,"['increase', 'vaccine', 'requirement', 'increase', 'myth', 'herd']"
vaccine exemption bill temporarily stall california senate education committee sacramento face,0.0,1.0,"['vaccine', 'exemption', 'bill', 'temporarily', 'stall', 'california', 'senate', 'education', 'committee', 'sacramento', 'face']"
page mmr mixmasterrod madhatterdc photoshop pager beeper motorola,0.0,1.0,"['page', 'mmr', 'mixmasterrod', 'madhatterdc', 'photoshop', 'pager', 'beeper', 'motorola']"
watch right killingcancer vaccinesfightingcancer,1.0,0.6666666666666666,"['watch', 'right', 'killingcancer', 'vaccinesfightingcancer']"
dept health animal health free vaccination til today walter pierce community park,1.0,1.0,"['dept', 'health', 'animal', 'health', 'free', 'vaccination', 'til', 'today', 'walter', 'pierce', 'community', 'park']"
realize vaccine work eradicate disease year explain smallpox,1.0,1.0,"['realize', 'vaccine', 'work', 'eradicate', 'disease', 'year', 'explain', 'smallpox']"
u drive tank storm beach way vaccinate child strongandbrave,1.0,1.0,"['u', 'drive', 'tank', 'storm', 'beach', 'way', 'vaccinate', 'child', 'strongandbrave']"
vaccinesnova vaccine autism vaccinesdontcauseautism,1.0,0.6666666666666666,"['vaccinesnova', 'vaccine', 'autism', 'vaccinesdontcauseautism']"
measles please downtown disney,0.0,1.0,"['measles', 'please', 'downtown', 'disney']"
ion get mmr ca attend class,0.0,0.6666666666666666,"['ion', 'get', 'mmr', 'ca', 'attend', 'class']"
test tb inoculate measles mumps rebella yet another tetanus shot amp blood back pincushion,1.0,0.6666666666666666,"['test', 'tb', 'inoculate', 'measles', 'mumps', 'rebella', 'yet', 'another', 'tetanus', 'shot', 'amp', 'blood', 'back', 'pincushion']"
please use ebola educate people vaccineswork flu kill mmr polio vaccinate,1.0,1.0,"['please', 'use', 'ebola', 'educate', 'people', 'vaccineswork', 'flu', 'kill', 'mmr', 'polio', 'vaccinate']"
seralini like andrew fudge data support pet theory stand gain financially,0.0,0.6666666666666666,"['seralini', 'like', 'andrew', 'fudge', 'data', 'support', 'pet', 'theory', 'stand', 'gain', 'financially']"
ca even imagine angry scared parent kid right,1.0,1.0,"['ca', 'even', 'imagine', 'angry', 'scared', 'parent', 'kid', 'right']"
think insanity people vaccinate pet hell would think vaccinate child,1.0,1.0,"['think', 'insanity', 'people', 'vaccinate', 'pet', 'hell', 'would', 'think', 'vaccinate', 'child']"
agree people need vaccinate message otherwise put everyone risk,1.0,1.0,"['agree', 'people', 'need', 'vaccinate', 'message', 'otherwise', 'put', 'everyone', 'risk']"
hear measles outbreak disney think thank god get consider disney right,0.0,1.0,"['hear', 'measles', 'outbreak', 'disney', 'think', 'thank', 'god', 'get', 'consider', 'disney', 'right']"
incredibly rt movement give disease life,1.0,0.6666666666666666,"['incredibly', 'rt', 'movement', 'give', 'disease', 'life']"
parent use say child immunized need mine immunize case ha,1.0,1.0,"['parent', 'use', 'say', 'child', 'immunized', 'need', 'mine', 'immunize', 'case', 'ha']"
choose vaccinate family seditious baby fb,1.0,1.0,"['choose', 'vaccinate', 'family', 'seditious', 'baby', 'fb']"
alright leave record disney measlesoutbreak watch measles,0.0,1.0,"['alright', 'leave', 'record', 'disney', 'measlesoutbreak', 'watch', 'measles']"
thehills kristin cavallari refuse vaccinate kid autism,0.0,1.0,"['thehills', 'kristin', 'cavallari', 'refuse', 'vaccinate', 'kid', 'autism']"
cdc advisory committee recommend meningitis b vaccine teen today advisory committee,0.0,0.6666666666666666,"['cdc', 'advisory', 'committee', 'recommend', 'meningitis', 'b', 'vaccine', 'teen', 'today', 'advisory', 'committee']"
worry say baby wo autistic long vaccinate much unpack,1.0,0.6666666666666666,"['worry', 'say', 'baby', 'wo', 'autistic', 'long', 'vaccinate', 'much', 'unpack']"
aid vaccine create oregon health amp science university may clear virus body,1.0,0.6666666666666666,"['aid', 'vaccine', 'create', 'oregon', 'health', 'amp', 'science', 'university', 'may', 'clear', 'virus', 'body']"
brother come chill wit kid mmr popularnobodies key club,0.0,1.0,"['brother', 'come', 'chill', 'wit', 'kid', 'mmr', 'popularnobodies', 'key', 'club']"
neck sick get measles fa niggas trap regals,0.0,1.0,"['neck', 'sick', 'get', 'measles', 'fa', 'niggas', 'trap', 'regals']"
send letter senate letting know sb public health vaccination,1.0,1.0,"['send', 'letter', 'senate', 'letting', 'know', 'sb', 'public', 'health', 'vaccination']"
even vaccine child still risk catch disease,0.0,0.6666666666666666,"['even', 'vaccine', 'child', 'still', 'risk', 'catch', 'disease']"
point yall well know spirit week mean get immunity weird look show school full xosume ok ok,0.0,1.0,"['point', 'yall', 'well', 'know', 'spirit', 'week', 'mean', 'get', 'immunity', 'weird', 'look', 'show', 'school', 'full', 'xosume', 'ok', 'ok']"
immunization save million life trillion healthcare dollar right end action cause harm others,0.0,0.6666666666666666,"['immunization', 'save', 'million', 'life', 'trillion', 'healthcare', 'dollar', 'right', 'end', 'action', 'cause', 'harm', 'others']"
update child protective service provide definition immunity liability,0.0,1.0,"['update', 'child', 'protective', 'service', 'provide', 'definition', 'immunity', 'liability']"
would vaccinate kid,1.0,1.0,"['would', 'vaccinate', 'kid']"
mashable roald dahl heartbreaking letter resurfaces amid current measles,0.0,1.0,"['mashable', 'roald', 'dahl', 'heartbreaking', 'letter', 'resurfaces', 'amid', 'current', 'measles']"
whole country lose shit ebola actually measles outbreak cause nobody care,1.0,0.6666666666666666,"['whole', 'country', 'lose', 'shit', 'ebola', 'actually', 'measles', 'outbreak', 'cause', 'nobody', 'care']"
dem million dollar convos mmr bboyent teamfreepour,0.0,1.0,"['dem', 'million', 'dollar', 'convos', 'mmr', 'bboyent', 'teamfreepour']"
ebola ebola vaccine prove safe new dawn liberia,1.0,0.6666666666666666,"['ebola', 'ebola', 'vaccine', 'prove', 'safe', 'new', 'dawn', 'liberia']"
good bring little measles machine farmer market sneeze fruit finger sample tongs,0.0,0.6666666666666666,"['good', 'bring', 'little', 'measles', 'machine', 'farmer', 'market', 'sneeze', 'fruit', 'finger', 'sample', 'tongs']"
california measles case tie disney outbreak california health official confirm six new,0.0,0.6666666666666666,"['california', 'measles', 'case', 'tie', 'disney', 'outbreak', 'california', 'health', 'official', 'confirm', 'six', 'new']"
aid n patient hiv may need additional mmr immunization even vaccination child hiv,1.0,0.6666666666666666,"['aid', 'n', 'patient', 'hiv', 'may', 'need', 'additional', 'mmr', 'immunization', 'even', 'vaccination', 'child', 'hiv']"
parent autistic child assure vaccinate grow man live dark real,1.0,0.6666666666666666,"['parent', 'autistic', 'child', 'assure', 'vaccinate', 'grow', 'man', 'live', 'dark', 'real']"
indiana health official suggest flu vaccination dog via dogsrock prevent,1.0,0.6666666666666666,"['indiana', 'health', 'official', 'suggest', 'flu', 'vaccination', 'dog', 'via', 'dogsrock', 'prevent']"
aid n hiv vaccine quickly save time world consequence accord estimate world,1.0,0.6666666666666666,"['aid', 'n', 'hiv', 'vaccine', 'quickly', 'save', 'time', 'world', 'consequence', 'accord', 'estimate', 'world']"
fun teach kiddos temp blood pressure immunization cast ca wait full time,0.0,0.6666666666666666,"['fun', 'teach', 'kiddos', 'temp', 'blood', 'pressure', 'immunization', 'cast', 'ca', 'wait', 'full', 'time']"
rt nih halt hiv vaccine lgbt gay gayhealth health aid,0.0,0.6666666666666666,"['rt', 'nih', 'halt', 'hiv', 'vaccine', 'lgbt', 'gay', 'gayhealth', 'health', 'aid']"
beware statists win broward mom accuse kidnap girl avoid vaccination catch jail,0.0,0.6666666666666666,"['beware', 'statists', 'win', 'broward', 'mom', 'accuse', 'kidnap', 'girl', 'avoid', 'vaccination', 'catch', 'jail']"
doctor teacher urge parent get kid vaccinate school open parent check,1.0,1.0,"['doctor', 'teacher', 'urge', 'parent', 'get', 'kid', 'vaccinate', 'school', 'open', 'parent', 'check']"
news say study,-1.0,0.6666666666666666,"['news', 'say', 'study']"
important immunization consider healthy school year,0.0,0.6666666666666666,"['important', 'immunization', 'consider', 'healthy', 'school', 'year']"
old die maybe wrongful death lawsuit convert like via,1.0,0.6666666666666666,"['old', 'die', 'maybe', 'wrongful', 'death', 'lawsuit', 'convert', 'like', 'via']"
get vaccinate boy west hollywood man die contract meningococcal disease,1.0,1.0,"['get', 'vaccinate', 'boy', 'west', 'hollywood', 'man', 'die', 'contract', 'meningococcal', 'disease']"
great presentation neal lustig pomperaug district health vaccination bill meeting training today wethersfield,0.0,0.6666666666666666,"['great', 'presentation', 'neal', 'lustig', 'pomperaug', 'district', 'health', 'vaccination', 'bill', 'meeting', 'training', 'today', 'wethersfield']"
world unimmunized child live via vaccineswork,1.0,0.6666666666666666,"['world', 'unimmunized', 'child', 'live', 'via', 'vaccineswork']"
child live matter think twice others agenda read vaccine package insert cdcwhistleblower,-1.0,0.6666666666666666,"['child', 'live', 'matter', 'think', 'twice', 'others', 'agenda', 'read', 'vaccine', 'package', 'insert', 'cdcwhistleblower']"
hilary koprowski polio vaccine pioneer dead hilary koprowski virologist former director,0.0,0.6666666666666666,"['hilary', 'koprowski', 'polio', 'vaccine', 'pioneer', 'dead', 'hilary', 'koprowski', 'virologist', 'former', 'director']"
exactly people need scapegoat vaccinate measles risk infect kid,1.0,0.6666666666666666,"['exactly', 'people', 'need', 'scapegoat', 'vaccinate', 'measles', 'risk', 'infect', 'kid']"
maybe flu scabies tb measles lice whatever come across border maybe drizzle,0.0,1.0,"['maybe', 'flu', 'scabies', 'tb', 'measles', 'lice', 'whatever', 'come', 'across', 'border', 'maybe', 'drizzle']"
high percentage homeschooled religious schooled family work choose vaccinate kid terriblechoice,1.0,1.0,"['high', 'percentage', 'homeschooled', 'religious', 'schooled', 'family', 'work', 'choose', 'vaccinate', 'kid', 'terriblechoice']"
hope people understand ground vaccine gt autism argument vaccinate fucking child,1.0,1.0,"['hope', 'people', 'understand', 'ground', 'vaccine', 'gt', 'autism', 'argument', 'vaccinate', 'fucking', 'child']"
california measles outbreak fueled parent fail vaccinate child shit,1.0,1.0,"['california', 'measles', 'outbreak', 'fueled', 'parent', 'fail', 'vaccinate', 'child', 'shit']"
huffington post california bill would repeal personal belief exemption vaccine,0.0,0.6666666666666666,"['huffington', 'post', 'california', 'bill', 'would', 'repeal', 'personal', 'belief', 'exemption', 'vaccine']"
manage ems resource across multiple county mmr mobile medical response,1.0,0.6666666666666666,"['manage', 'ems', 'resource', 'across', 'multiple', 'county', 'mmr', 'mobile', 'medical', 'response']"
bill force parent vaccinate school child stall controversial bill would eliminate right,0.0,0.6666666666666666,"['bill', 'force', 'parent', 'vaccinate', 'school', 'child', 'stall', 'controversial', 'bill', 'would', 'eliminate', 'right']"
jeffkoonsstudio simondepury sell hermes readymades fight measles four season restaurant,0.0,1.0,"['jeffkoonsstudio', 'simondepury', 'sell', 'hermes', 'readymades', 'fight', 'measles', 'four', 'season', 'restaurant']"
except course case outbreak occurred ppl recently vaccinate get disease vaccine amp spread,-1.0,1.0,"['except', 'course', 'case', 'outbreak', 'occurred', 'ppl', 'recently', 'vaccinate', 'get', 'disease', 'vaccine', 'amp', 'spread']"
measles case report current outbreak compare,0.0,0.6666666666666666,"['measles', 'case', 'report', 'current', 'outbreak', 'compare']"
please mount campaign idiot refuse vaccinate kid cite child abuse endanger minor least,1.0,1.0,"['please', 'mount', 'campaign', 'idiot', 'refuse', 'vaccinate', 'kid', 'cite', 'child', 'abuse', 'endanger', 'minor', 'least']"
gon na make sweat madhatterdc dc djdc dupontcircle dcbar barcrawl mmr,0.0,1.0,"['gon', 'na', 'make', 'sweat', 'madhatterdc', 'dc', 'djdc', 'dupontcircle', 'dcbar', 'barcrawl', 'mmr']"
strawberry provide vitamin c good skin collagen production immunity heart health,0.0,1.0,"['strawberry', 'provide', 'vitamin', 'c', 'good', 'skin', 'collagen', 'production', 'immunity', 'heart', 'health']"
huck ai tryna hear want immunity scandal,0.0,1.0,"['huck', 'ai', 'tryna', 'hear', 'want', 'immunity', 'scandal']"
parent unvaccinated child expose family measles mother jones,1.0,1.0,"['parent', 'unvaccinated', 'child', 'expose', 'family', 'measles', 'mother', 'jones']"
cdc flu vaccine less effective health official tell doctor flu vaccine may,0.0,0.6666666666666666,"['cdc', 'flu', 'vaccine', 'less', 'effective', 'health', 'official', 'tell', 'doctor', 'flu', 'vaccine', 'may']"
thank timely good info light measles outbreak,0.0,0.6666666666666666,"['thank', 'timely', 'good', 'info', 'light', 'measles', 'outbreak']"
three mumps measles midterm,0.0,1.0,"['three', 'mumps', 'measles', 'midterm']"
mmr gon na swallow get bad go inside encounter corn,0.0,0.6666666666666666,"['mmr', 'gon', 'na', 'swallow', 'get', 'bad', 'go', 'inside', 'encounter', 'corn']"
measles talk,0.0,1.0,"['measles', 'talk']"
gnna kirk doctor look like measles,0.0,1.0,"['gnna', 'kirk', 'doctor', 'look', 'like', 'measles']"
wife vaccinate agree mercola,-1.0,1.0,"['wife', 'vaccinate', 'agree', 'mercola']"
feel like fuck conspiracy theorist write article vaccine cause autism ridiculous,1.0,1.0,"['feel', 'like', 'fuck', 'conspiracy', 'theorist', 'write', 'article', 'vaccine', 'cause', 'autism', 'ridiculous']"
conversation fifth grade lunch would rather get shot get measles right goaskyourmother outofthemouthsofbabes,1.0,0.6666666666666666,"['conversation', 'fifth', 'grade', 'lunch', 'would', 'rather', 'get', 'shot', 'get', 'measles', 'right', 'goaskyourmother', 'outofthemouthsofbabes']"
anthrax vaccine need vaccine mission protect usa tcot vaccine,-1.0,1.0,"['anthrax', 'vaccine', 'need', 'vaccine', 'mission', 'protect', 'usa', 'tcot', 'vaccine']"
amid measles outbreak vaccine teacher require much attention ongoing,0.0,0.6666666666666666,"['amid', 'measles', 'outbreak', 'vaccine', 'teacher', 'require', 'much', 'attention', 'ongoing']"
cdc change recommendation get infant vaccinate report next watch,0.0,0.6666666666666666,"['cdc', 'change', 'recommendation', 'get', 'infant', 'vaccinate', 'report', 'next', 'watch']"
remember smart assed modernized woman saw reason immunize child well,1.0,1.0,"['remember', 'smart', 'assed', 'modernized', 'woman', 'saw', 'reason', 'immunize', 'child', 'well']"
please vaccinate anti vaxx crap either straight lie people fundamental misunderstand statistic math,1.0,1.0,"['please', 'vaccinate', 'anti', 'vaxx', 'crap', 'either', 'straight', 'lie', 'people', 'fundamental', 'misunderstand', 'statistic', 'math']"
link vaccine childhood parent still refuse vaccinate kid,1.0,1.0,"['link', 'vaccine', 'childhood', 'parent', 'still', 'refuse', 'vaccinate', 'kid']"
angry parent show middle school parent question kid send home ahead vaccination law,0.0,1.0,"['angry', 'parent', 'show', 'middle', 'school', 'parent', 'question', 'kid', 'send', 'home', 'ahead', 'vaccination', 'law']"
